2026-01-03 02:54:35,202 | INFO    | system:global | platform:139 | initialize | Bootstrapping this Agentic Platform
2026-01-03 15:27:19,290 | INFO    | system:global | tool_registry:32 | load | Registered tool: web_search
2026-01-03 15:27:19,290 | INFO    | system:global | tool_registry:32 | load | Registered tool: calculator
2026-01-03 15:27:19,291 | INFO    | system:global | tool_registry:32 | load | Registered tool: python_exec
2026-01-03 15:27:19,291 | INFO    | system:global | tool_registry:32 | load | Registered tool: memory_write
2026-01-03 15:27:19,291 | INFO    | system:global | tool_registry:32 | load | Registered tool: memory_read
2026-01-03 15:27:19,291 | INFO    | system:global | tool_registry:32 | load | Registered tool: vector_search
2026-01-03 15:27:19,354 | INFO    | system:global | tool_registry:32 | load | Registered tool: http_request
2026-01-03 15:27:20,184 | INFO    | system:global | tool_registry:32 | load | Registered tool: fastmcp_client
2026-01-03 15:27:20,184 | INFO    | system:global | tool_registry:32 | load | Registered tool: knowledge_service
2026-01-03 15:27:20,184 | INFO    | system:global | tool_registry:32 | load | Registered tool: knowledge_service
2026-01-03 15:27:20,184 | INFO    | system:global | tool_policy:14 | __init__ | Initializing Tool Policy
2026-01-03 15:27:20,185 | INFO    | system:global | platform:163 | initialize | ToolClient initialized
2026-01-03 15:27:20,185 | INFO    | system:global | model_manager:76 | __init__ | Loading Embedding Factory
2026-01-03 15:27:20,185 | INFO    | system:global | embedding_factory:70 | load_config | EmbeddingFactory config loaded
2026-01-03 15:27:20,186 | INFO    | system:global | model_manager:83 | __init__ | Loading Store Factory
2026-01-03 15:27:20,186 | INFO    | system:global | store_factory:70 | load_config | StoreFactory config loaded
2026-01-03 15:28:33,747 | INFO    | system:global | platform:139 | initialize | Bootstrapping this Agentic Platform
2026-01-03 15:28:33,748 | INFO    | system:global | tool_registry:26 | load | Loading platform tools
2026-01-03 15:28:33,748 | INFO    | system:global | tool_registry:32 | load | Registered tool: web_search
2026-01-03 15:28:33,748 | INFO    | system:global | tool_registry:32 | load | Registered tool: calculator
2026-01-03 15:28:33,748 | INFO    | system:global | tool_registry:32 | load | Registered tool: python_exec
2026-01-03 15:28:33,749 | INFO    | system:global | tool_registry:32 | load | Registered tool: memory_write
2026-01-03 15:28:33,749 | INFO    | system:global | tool_registry:32 | load | Registered tool: memory_read
2026-01-03 15:28:33,749 | INFO    | system:global | tool_registry:32 | load | Registered tool: vector_search
2026-01-03 15:28:33,817 | INFO    | system:global | tool_registry:32 | load | Registered tool: http_request
2026-01-03 15:28:34,633 | INFO    | system:global | tool_registry:32 | load | Registered tool: fastmcp_client
2026-01-03 15:28:34,633 | INFO    | system:global | tool_registry:32 | load | Registered tool: knowledge_service
2026-01-03 15:28:34,634 | INFO    | system:global | tool_registry:32 | load | Registered tool: knowledge_service
2026-01-03 15:28:34,634 | INFO    | system:global | tool_policy:14 | __init__ | Initializing Tool Policy
2026-01-03 15:28:34,634 | INFO    | system:global | platform:163 | initialize | ToolClient initialized
2026-01-03 15:28:34,634 | INFO    | system:global | model_manager:76 | __init__ | Loading Embedding Factory
2026-01-03 15:28:34,634 | INFO    | system:global | embedding_factory:70 | load_config | EmbeddingFactory config loaded
2026-01-03 15:28:34,634 | INFO    | system:global | embedding_factory:109 | get | Logging the embedding: {'default': 'ollama', 'ollama': {'module': 'llm.embeddings.adapters.ollama_embedding_client', 'class': 'OllamaEmbeddingClient', 'embedding_model': 'nomic-embed-text:latest', 'endpoint': 'http://localhost:11434/api/embeddings'}, 'openai': {'module': 'llm.embeddings.adapters.openai_embedding_client', 'class': 'OpenAIEmbeddingClient', 'embed': 'openai:text-embedding-3-small', 'api_key': '${OPENAI_API_KEY}'}, 'cohere': {'module': 'llm.embeddings.adapters.cohere_embedding_client', 'class': 'CohereEmbeddingClient', 'embed': 'cohere:embed-v4.0', 'api_key': '${COHERE_API_KEY}'}}
2026-01-03 15:28:34,635 | INFO    | system:global | model_manager:83 | __init__ | Loading Store Factory
2026-01-03 15:28:34,635 | INFO    | system:global | store_factory:70 | load_config | StoreFactory config loaded
2026-01-03 15:29:58,309 | INFO    | system:global | platform:139 | initialize | Bootstrapping this Agentic Platform
2026-01-03 15:29:58,309 | INFO    | system:global | tool_registry:26 | load | Loading platform tools
2026-01-03 15:29:58,309 | INFO    | system:global | tool_registry:32 | load | Registered tool: web_search
2026-01-03 15:29:58,309 | INFO    | system:global | tool_registry:32 | load | Registered tool: calculator
2026-01-03 15:29:58,310 | INFO    | system:global | tool_registry:32 | load | Registered tool: python_exec
2026-01-03 15:29:58,310 | INFO    | system:global | tool_registry:32 | load | Registered tool: memory_write
2026-01-03 15:29:58,310 | INFO    | system:global | tool_registry:32 | load | Registered tool: memory_read
2026-01-03 15:29:58,310 | INFO    | system:global | tool_registry:32 | load | Registered tool: vector_search
2026-01-03 15:29:58,373 | INFO    | system:global | tool_registry:32 | load | Registered tool: http_request
2026-01-03 15:29:59,190 | INFO    | system:global | tool_registry:32 | load | Registered tool: fastmcp_client
2026-01-03 15:29:59,190 | INFO    | system:global | tool_registry:32 | load | Registered tool: knowledge_service
2026-01-03 15:29:59,190 | INFO    | system:global | tool_registry:32 | load | Registered tool: knowledge_service
2026-01-03 15:29:59,190 | INFO    | system:global | tool_policy:14 | __init__ | Initializing Tool Policy
2026-01-03 15:29:59,191 | INFO    | system:global | platform:163 | initialize | ToolClient initialized
2026-01-03 15:29:59,191 | INFO    | system:global | model_manager:76 | __init__ | Loading Embedding Factory
2026-01-03 15:29:59,191 | INFO    | system:global | embedding_factory:70 | load_config | EmbeddingFactory config loaded
2026-01-03 15:30:12,808 | INFO    | system:global | platform:139 | initialize | Bootstrapping this Agentic Platform
2026-01-03 15:30:12,808 | INFO    | system:global | tool_registry:26 | load | Loading platform tools
2026-01-03 15:30:12,808 | INFO    | system:global | tool_registry:32 | load | Registered tool: web_search
2026-01-03 15:30:12,808 | INFO    | system:global | tool_registry:32 | load | Registered tool: calculator
2026-01-03 15:30:12,809 | INFO    | system:global | tool_registry:32 | load | Registered tool: python_exec
2026-01-03 15:30:12,809 | INFO    | system:global | tool_registry:32 | load | Registered tool: memory_write
2026-01-03 15:30:12,809 | INFO    | system:global | tool_registry:32 | load | Registered tool: memory_read
2026-01-03 15:30:12,809 | INFO    | system:global | tool_registry:32 | load | Registered tool: vector_search
2026-01-03 15:30:12,871 | INFO    | system:global | tool_registry:32 | load | Registered tool: http_request
2026-01-03 15:30:13,686 | INFO    | system:global | tool_registry:32 | load | Registered tool: fastmcp_client
2026-01-03 15:30:13,686 | INFO    | system:global | tool_registry:32 | load | Registered tool: knowledge_service
2026-01-03 15:30:13,686 | INFO    | system:global | tool_registry:32 | load | Registered tool: knowledge_service
2026-01-03 15:30:13,686 | INFO    | system:global | tool_policy:14 | __init__ | Initializing Tool Policy
2026-01-03 15:30:13,687 | INFO    | system:global | platform:163 | initialize | ToolClient initialized
2026-01-03 15:30:13,687 | INFO    | system:global | model_manager:76 | __init__ | Loading Embedding Factory
2026-01-03 15:30:13,687 | INFO    | system:global | embedding_factory:70 | load_config | EmbeddingFactory config loaded
2026-01-03 15:30:13,687 | INFO    | system:global | embedding_factory:109 | get | Logging the embedding: {'module': 'llm.embeddings.adapters.ollama_embedding_client', 'class': 'OllamaEmbeddingClient', 'embedding_model': 'nomic-embed-text:latest', 'endpoint': 'http://localhost:11434/api/embeddings'}
2026-01-03 15:30:13,687 | INFO    | system:global | model_manager:83 | __init__ | Loading Store Factory
2026-01-03 15:30:13,688 | INFO    | system:global | store_factory:70 | load_config | StoreFactory config loaded
2026-01-03 15:31:05,705 | INFO    | system:global | platform:139 | initialize | Bootstrapping this Agentic Platform
2026-01-03 15:31:05,705 | INFO    | system:global | tool_registry:26 | load | Loading platform tools
2026-01-03 15:31:05,706 | INFO    | system:global | tool_registry:32 | load | Registered tool: web_search
2026-01-03 15:31:05,706 | INFO    | system:global | tool_registry:32 | load | Registered tool: calculator
2026-01-03 15:31:05,706 | INFO    | system:global | tool_registry:32 | load | Registered tool: python_exec
2026-01-03 15:31:05,706 | INFO    | system:global | tool_registry:32 | load | Registered tool: memory_write
2026-01-03 15:31:05,706 | INFO    | system:global | tool_registry:32 | load | Registered tool: memory_read
2026-01-03 15:31:05,707 | INFO    | system:global | tool_registry:32 | load | Registered tool: vector_search
2026-01-03 15:31:05,770 | INFO    | system:global | tool_registry:32 | load | Registered tool: http_request
2026-01-03 15:31:06,627 | INFO    | system:global | tool_registry:32 | load | Registered tool: fastmcp_client
2026-01-03 15:31:06,627 | INFO    | system:global | tool_registry:32 | load | Registered tool: knowledge_service
2026-01-03 15:31:06,627 | INFO    | system:global | tool_registry:32 | load | Registered tool: knowledge_service
2026-01-03 15:31:06,627 | INFO    | system:global | tool_policy:14 | __init__ | Initializing Tool Policy
2026-01-03 15:31:06,627 | INFO    | system:global | platform:163 | initialize | ToolClient initialized
2026-01-03 15:31:06,628 | INFO    | system:global | model_manager:76 | __init__ | Loading Embedding Factory
2026-01-03 15:31:06,628 | INFO    | system:global | embedding_factory:70 | load_config | EmbeddingFactory config loaded
2026-01-03 15:31:06,628 | INFO    | system:global | embedding_factory:111 | get | Logging the embedding: {'module': 'llm.embeddings.adapters.ollama_embedding_client', 'class': 'OllamaEmbeddingClient', 'embedding_model': 'nomic-embed-text:latest', 'endpoint': 'http://localhost:11434/api/embeddings'}
2026-01-03 15:31:06,628 | INFO    | system:global | model_manager:83 | __init__ | Loading Store Factory
2026-01-03 15:31:06,628 | INFO    | system:global | store_factory:70 | load_config | StoreFactory config loaded
2026-01-03 15:31:35,005 | INFO    | system:global | platform:139 | initialize | Bootstrapping this Agentic Platform
2026-01-03 15:31:35,005 | INFO    | system:global | tool_registry:26 | load | Loading platform tools
2026-01-03 15:31:35,006 | INFO    | system:global | tool_registry:32 | load | Registered tool: web_search
2026-01-03 15:31:35,006 | INFO    | system:global | tool_registry:32 | load | Registered tool: calculator
2026-01-03 15:31:35,007 | INFO    | system:global | tool_registry:32 | load | Registered tool: python_exec
2026-01-03 15:31:35,007 | INFO    | system:global | tool_registry:32 | load | Registered tool: memory_write
2026-01-03 15:31:35,007 | INFO    | system:global | tool_registry:32 | load | Registered tool: memory_read
2026-01-03 15:31:35,007 | INFO    | system:global | tool_registry:32 | load | Registered tool: vector_search
2026-01-03 15:31:35,071 | INFO    | system:global | tool_registry:32 | load | Registered tool: http_request
2026-01-03 15:31:35,936 | INFO    | system:global | tool_registry:32 | load | Registered tool: fastmcp_client
2026-01-03 15:31:35,936 | INFO    | system:global | tool_registry:32 | load | Registered tool: knowledge_service
2026-01-03 15:31:35,936 | INFO    | system:global | tool_registry:32 | load | Registered tool: knowledge_service
2026-01-03 15:31:35,936 | INFO    | system:global | tool_policy:14 | __init__ | Initializing Tool Policy
2026-01-03 15:31:35,937 | INFO    | system:global | platform:163 | initialize | ToolClient initialized
2026-01-03 15:31:35,937 | INFO    | system:global | model_manager:76 | __init__ | Loading Embedding Factory
2026-01-03 15:31:35,937 | INFO    | system:global | embedding_factory:70 | load_config | EmbeddingFactory config loaded
2026-01-03 15:31:35,937 | INFO    | system:global | embedding_factory:111 | get | Embedding Client chosen: {'module': 'llm.embeddings.adapters.ollama_embedding_client', 'class': 'OllamaEmbeddingClient', 'embedding_model': 'nomic-embed-text:latest', 'endpoint': 'http://localhost:11434/api/embeddings'}
2026-01-03 15:31:35,938 | INFO    | system:global | model_manager:83 | __init__ | Loading Store Factory
2026-01-03 15:31:35,938 | INFO    | system:global | store_factory:70 | load_config | StoreFactory config loaded
2026-01-03 19:08:53,169 | INFO    | system:global | platform:139 | initialize | Bootstrapping this Agentic Platform
2026-01-03 19:08:53,169 | INFO    | system:global | tool_registry:26 | load | Loading platform tools
2026-01-03 19:08:53,169 | INFO    | system:global | tool_registry:32 | load | Registered tool: web_search
2026-01-03 19:08:53,170 | INFO    | system:global | tool_registry:32 | load | Registered tool: calculator
2026-01-03 19:08:53,170 | INFO    | system:global | tool_registry:32 | load | Registered tool: python_exec
2026-01-03 19:08:53,170 | INFO    | system:global | tool_registry:32 | load | Registered tool: memory_write
2026-01-03 19:08:53,170 | INFO    | system:global | tool_registry:32 | load | Registered tool: memory_read
2026-01-03 19:08:53,170 | INFO    | system:global | tool_registry:32 | load | Registered tool: vector_search
